user_id,signup_date,plan_type,channel
4564,2023-01-08,free,organic
4565,2023-01-23,free,referral
4566,2023-01-23,premium,doctor
4567,2023-02-24,free,organic
4568,2023-01-30,free,organic
4569,2023-02-09,free,referral
4570,2023-01-12,premium,organic
4571,2023-02-22,free,ads
4572,2023-02-13,free,organic
4573,2023-02-15,free,organic
4574,2023-02-21,premium,doctor
4575,2023-01-20,premium,doctor
4576,2023-02-28,free,organic
4577,2023-02-09,free,referral
4578,2023-02-07,free,doctor
4579,2023-01-06,premium,organic
4580,2023-02-13,free,doctor
4581,2023-01-09,premium,organic
4582,2023-01-21,free,doctor
4583,2023-01-08,premium,doctor
4584,2023-01-16,premium,ads
4585,2023-01-20,free,organic
4586,2023-01-08,premium,organic
4587,2023-01-12,free,organic
4588,2023-01-24,free,organic
4589,2023-02-14,free,doctor
4590,2023-01-10,premium,ads
4591,2023-02-02,free,ads
4592,2023-01-25,free,referral
4593,2023-01-27,free,organic
4594,2023-02-08,free,referral
4595,2023-01-09,free,doctor
4596,2023-02-06,free,referral
4597,2023-01-25,premium,organic
4598,2023-01-28,free,ads
4599,2023-01-12,free,ads
4600,2023-02-01,free,organic
4601,2023-02-10,free,doctor
4602,2023-02-04,premium,organic
4603,2023-02-14,premium,doctor
4604,2023-02-28,free,ads
4605,2023-02-11,premium,doctor
4606,2023-03-01,premium,organic
4607,2023-01-12,premium,organic
4608,2023-02-05,free,organic
4609,2023-01-11,premium,doctor
4610,2023-02-01,free,doctor
4611,2023-01-19,free,doctor
4612,2023-01-09,free,ads
4613,2023-01-12,free,referral
4614,2023-01-21,free,referral
4615,2023-02-23,free,organic
4616,2023-01-29,free,ads
4617,2023-02-09,premium,doctor
4618,2023-01-04,premium,organic
4619,2023-02-25,free,ads
4620,2023-01-23,premium,organic
4621,2023-03-02,premium,ads
4622,2023-01-01,premium,ads
4623,2023-02-01,free,referral
4624,2023-01-09,free,organic
4625,2023-01-13,premium,doctor
4626,2023-02-22,free,referral
4627,2023-01-25,free,referral
4628,2023-02-05,free,doctor
4629,2023-02-02,free,ads
4630,2023-02-11,free,doctor
4631,2023-02-01,free,organic
4632,2023-01-27,free,doctor
4633,2023-02-13,premium,ads
4634,2023-02-01,premium,doctor
4635,2023-01-27,free,ads
4636,2023-02-15,premium,ads
4637,2023-02-23,free,organic
4638,2023-01-29,free,doctor
4639,2023-02-01,premium,doctor
4640,2023-01-11,premium,organic
4641,2023-01-06,premium,ads
4642,2023-02-06,free,doctor
4643,2023-01-02,premium,organic
4644,2023-02-20,free,ads
4645,2023-02-18,premium,organic
4646,2023-01-15,premium,doctor
4647,2023-01-19,free,organic
4648,2023-01-03,free,referral
4649,2023-01-18,premium,ads
4650,2023-01-15,free,referral
4651,2023-02-04,free,referral
4652,2023-01-19,premium,ads
4653,2023-01-11,free,ads
4654,2023-02-19,premium,organic
4655,2023-01-30,free,ads
4656,2023-02-06,free,referral
4657,2023-02-17,premium,referral
4658,2023-02-19,free,doctor
4659,2023-02-19,free,ads
4660,2023-02-01,premium,referral
4661,2023-02-05,free,doctor
4662,2023-02-02,free,doctor
4663,2023-01-08,free,organic
4664,2023-02-06,premium,referral
4665,2023-01-08,premium,organic
4666,2023-01-18,premium,referral
4667,2023-02-19,free,organic
4668,2023-02-04,premium,organic
4669,2023-02-22,free,ads
4670,2023-01-24,free,organic
4671,2023-02-04,free,ads
4672,2023-02-22,premium,doctor
4673,2023-02-18,premium,referral
4674,2023-01-03,free,doctor
4675,2023-02-18,free,referral
4676,2023-02-16,premium,doctor
4677,2023-01-29,free,referral
4678,2023-02-04,premium,organic
4679,2023-01-14,free,referral
4680,2023-01-28,free,referral
4681,2023-01-07,free,doctor
4682,2023-02-17,free,doctor
4683,2023-02-23,premium,doctor
4684,2023-02-11,free,ads
4685,2023-02-18,premium,ads
4686,2023-01-16,free,referral
4687,2023-01-20,free,referral
4688,2023-02-25,free,organic
4689,2023-01-03,free,organic
4690,2023-01-29,premium,referral
4691,2023-01-17,free,ads
4692,2023-01-23,free,referral
4693,2023-02-25,free,organic
4694,2023-02-22,free,ads
4695,2023-01-06,free,ads
4696,2023-01-29,premium,organic
4697,2023-02-25,free,referral
4698,2023-01-08,free,doctor
4699,2023-02-19,free,referral
4700,2023-02-21,premium,referral
4701,2023-01-16,free,organic
4702,2023-01-14,free,ads
4703,2023-02-21,free,organic
4704,2023-02-17,free,referral
4705,2023-02-07,free,doctor
4706,2023-02-14,free,doctor
4707,2023-01-23,premium,doctor
4708,2023-02-25,free,organic
4709,2023-02-15,premium,ads
4710,2023-02-09,free,organic
4711,2023-02-10,free,doctor
4712,2023-01-28,free,referral
4713,2023-01-11,free,ads
4714,2023-02-09,premium,organic
4715,2023-01-09,free,organic
4716,2023-02-20,free,ads
4717,2023-01-14,free,ads
4718,2023-02-22,premium,referral
4719,2023-01-14,free,ads
4720,2023-02-21,premium,referral
4721,2023-01-04,free,doctor
4722,2023-02-06,free,doctor
4723,2023-01-23,free,organic
4724,2023-02-04,free,doctor
4725,2023-01-18,free,doctor
4726,2023-02-08,free,referral
4727,2023-02-04,premium,organic
4728,2023-01-11,premium,ads
4729,2023-01-21,premium,organic
4730,2023-02-15,free,doctor
4731,2023-01-19,free,ads
4732,2023-01-19,free,organic
4733,2023-02-06,premium,organic
4734,2023-01-18,premium,organic
4735,2023-03-02,free,organic
4736,2023-02-24,free,referral
4737,2023-02-02,free,organic
4738,2023-02-27,free,doctor
4739,2023-02-13,free,doctor
4740,2023-02-22,free,referral
4741,2023-01-07,premium,ads
4742,2023-01-09,free,ads
4743,2023-02-18,free,doctor
4744,2023-02-20,premium,doctor
4745,2023-01-27,free,referral
4746,2023-02-28,free,ads
4747,2023-01-04,free,ads
4748,2023-01-18,free,organic
4749,2023-02-25,free,organic
4750,2023-02-11,premium,organic
4751,2023-01-09,free,referral
4752,2023-02-14,free,doctor
4753,2023-02-25,free,referral
4754,2023-01-09,free,ads
4755,2023-01-16,premium,doctor
4756,2023-01-10,premium,organic
4757,2023-02-15,free,referral
4758,2023-01-21,premium,referral
4759,2023-02-23,free,organic
4760,2023-01-16,premium,referral
4761,2023-02-18,free,organic
4762,2023-02-23,premium,ads
4763,2023-02-13,premium,doctor
4764,2023-01-26,free,ads
4765,2023-02-01,free,ads
4766,2023-01-10,premium,organic
4767,2023-02-06,premium,referral
4768,2023-02-10,free,ads
4769,2023-01-18,premium,ads
4770,2023-02-10,free,ads
4771,2023-01-27,free,referral
4772,2023-01-25,free,referral
4773,2023-01-29,free,organic
4774,2023-01-05,premium,ads
4775,2023-02-10,free,doctor
4776,2023-02-20,premium,referral
4777,2023-02-26,free,organic
4778,2023-02-19,free,ads
4779,2023-01-06,free,doctor
4780,2023-01-26,free,referral
4781,2023-02-02,free,doctor
4782,2023-02-17,free,referral
4783,2023-01-18,free,organic
4784,2023-02-14,free,doctor
4785,2023-03-01,free,ads
4786,2023-02-26,free,ads
4787,2023-01-24,premium,referral
4788,2023-01-30,premium,ads
4789,2023-03-02,free,doctor
4790,2023-02-01,free,organic
4791,2023-01-21,free,referral
4792,2023-02-07,premium,doctor
4793,2023-01-01,free,referral
4794,2023-02-25,free,organic
4795,2023-02-19,free,referral
4796,2023-02-24,free,ads
4797,2023-02-16,free,ads
4798,2023-01-06,premium,referral
4799,2023-02-16,free,organic
4800,2023-01-30,free,organic
4801,2023-02-10,free,ads
4802,2023-02-12,free,organic
4803,2023-02-14,premium,referral
4804,2023-01-23,free,doctor
4805,2023-02-24,premium,referral
4806,2023-01-05,free,ads
4807,2023-02-20,free,ads
4808,2023-02-04,premium,ads
4809,2023-01-26,free,organic
4810,2023-01-14,premium,referral
4811,2023-01-28,free,doctor
4812,2023-02-22,premium,referral
4813,2023-01-14,free,doctor
4814,2023-02-01,free,referral
4815,2023-01-18,premium,ads
4816,2023-01-21,premium,doctor
4817,2023-02-23,premium,referral
4818,2023-01-19,premium,organic
4819,2023-01-22,premium,organic
4820,2023-02-05,free,referral
4821,2023-02-06,free,ads
4822,2023-01-09,free,doctor
4823,2023-02-06,free,referral
4824,2023-02-24,free,organic
4825,2023-02-01,free,doctor
4826,2023-02-20,free,organic
4827,2023-01-22,free,organic
4828,2023-02-27,free,referral
4829,2023-02-13,free,organic
4830,2023-02-18,free,doctor
4831,2023-01-04,premium,ads
4832,2023-01-03,premium,referral
4833,2023-01-07,free,doctor
4834,2023-02-10,free,referral
4835,2023-02-20,free,organic
4836,2023-02-23,free,organic
4837,2023-01-30,free,doctor
4838,2023-01-02,free,doctor
4839,2023-01-08,free,ads
4840,2023-03-01,free,doctor
4841,2023-02-24,premium,doctor
4842,2023-01-11,premium,referral
4843,2023-01-29,free,organic
4844,2023-01-30,free,doctor
4845,2023-01-01,free,ads
4846,2023-01-28,free,doctor
4847,2023-01-13,premium,organic
4848,2023-02-14,free,doctor
4849,2023-02-28,premium,referral
4850,2023-01-09,free,organic
4851,2023-02-26,premium,doctor
4852,2023-02-11,free,referral
4853,2023-01-20,premium,organic
4854,2023-01-11,free,doctor
4855,2023-02-25,free,referral
4856,2023-03-01,free,ads
4857,2023-02-26,free,referral
4858,2023-01-18,premium,ads
4859,2023-01-06,premium,doctor
4860,2023-02-11,premium,referral
4861,2023-01-24,free,ads
4862,2023-01-17,premium,organic
4863,2023-01-06,free,referral
4864,2023-01-24,free,doctor
4865,2023-02-12,free,organic
4866,2023-02-27,free,ads
4867,2023-02-11,free,referral
4868,2023-01-11,free,referral
4869,2023-01-04,free,doctor
4870,2023-01-26,premium,organic
4871,2023-02-10,free,referral
4872,2023-01-20,free,referral
4873,2023-02-16,free,organic
4874,2023-02-14,free,referral
4875,2023-02-18,free,organic
4876,2023-01-15,free,organic
4877,2023-01-28,free,organic
4878,2023-02-11,free,doctor
4879,2023-01-06,free,organic
4880,2023-02-15,premium,organic
4881,2023-01-07,free,ads
4882,2023-01-01,free,ads
4883,2023-01-14,premium,doctor
4884,2023-01-31,free,organic
4885,2023-01-05,free,ads
4886,2023-01-09,premium,ads
4887,2023-02-07,free,referral
4888,2023-01-15,free,organic
4889,2023-02-03,free,ads
4890,2023-02-13,free,doctor
4891,2023-01-29,free,referral
4892,2023-01-01,free,referral
4893,2023-01-01,free,organic
4894,2023-02-14,free,organic
4895,2023-01-22,free,referral
4896,2023-02-22,free,doctor
4897,2023-01-08,free,organic
4898,2023-02-25,free,organic
4899,2023-01-28,free,referral
4900,2023-02-14,premium,referral
4901,2023-01-09,free,organic
4902,2023-01-31,free,ads
4903,2023-01-05,free,organic
4904,2023-01-15,free,ads
4905,2023-01-25,premium,referral
4906,2023-01-06,free,ads
4907,2023-02-16,premium,doctor
4908,2023-02-21,free,referral
4909,2023-01-07,premium,organic
4910,2023-01-07,free,organic
4911,2023-01-21,premium,referral
4912,2023-01-24,free,referral
4913,2023-02-26,free,doctor
4914,2023-01-20,free,referral
4915,2023-01-09,free,organic
4916,2023-01-25,premium,doctor
4917,2023-02-19,free,organic
4918,2023-02-22,free,ads
4919,2023-02-18,premium,referral
4920,2023-02-25,free,ads
4921,2023-01-09,premium,organic
4922,2023-02-11,premium,ads
4923,2023-02-13,free,ads
4924,2023-01-10,premium,organic
4925,2023-01-05,free,organic
4926,2023-02-03,free,referral
4927,2023-02-06,free,ads
4928,2023-01-01,free,doctor
4929,2023-02-09,premium,doctor
4930,2023-02-11,premium,organic
4931,2023-01-11,free,organic
4932,2023-01-29,free,ads
4933,2023-01-23,premium,organic
4934,2023-02-16,free,doctor
4935,2023-01-14,free,referral
4936,2023-02-10,free,referral
4937,2023-02-17,premium,ads
4938,2023-01-10,free,referral
4939,2023-02-28,premium,organic
4940,2023-01-27,premium,organic
4941,2023-02-09,free,organic
4942,2023-02-13,free,organic
4943,2023-01-29,premium,ads
4944,2023-02-25,free,referral
4945,2023-01-14,premium,doctor
4946,2023-01-06,premium,referral
4947,2023-02-27,free,organic
4948,2023-01-07,premium,doctor
4949,2023-01-09,premium,ads
4950,2023-02-18,premium,organic
4951,2023-01-08,free,organic
4952,2023-02-07,free,doctor
4953,2023-02-16,free,ads
4954,2023-01-25,free,doctor
4955,2023-01-23,free,ads
4956,2023-01-28,premium,organic
4957,2023-01-21,free,referral
4958,2023-02-20,free,organic
4959,2023-01-09,free,referral
4960,2023-01-16,premium,referral
4961,2023-01-18,free,ads
4962,2023-02-11,free,doctor
4963,2023-01-06,free,ads
4964,2023-01-16,premium,organic
4965,2023-02-05,free,doctor
4966,2023-02-08,free,referral
4967,2023-02-08,premium,referral
4968,2023-02-16,premium,organic
4969,2023-02-08,premium,doctor
4970,2023-01-19,free,organic
4971,2023-02-19,free,organic
4972,2023-03-02,premium,ads
4973,2023-02-14,free,organic
4974,2023-01-02,premium,doctor
4975,2023-02-24,free,organic
4976,2023-02-24,free,doctor
4977,2023-02-12,free,referral
4978,2023-02-26,free,organic
4979,2023-01-20,free,doctor
4980,2023-01-14,free,referral
4981,2023-02-03,premium,doctor
4982,2023-02-08,free,referral
4983,2023-02-02,free,ads
4984,2023-01-13,premium,organic
4985,2023-02-17,free,organic
4986,2023-01-26,free,referral
4987,2023-01-19,premium,ads
4988,2023-02-11,free,doctor
4989,2023-01-04,premium,ads
4990,2023-02-20,premium,doctor
4991,2023-02-27,premium,doctor
4992,2023-02-20,free,organic
4993,2023-01-16,free,referral
4994,2023-02-01,free,organic
4995,2023-01-25,free,organic
4996,2023-01-08,premium,organic
4997,2023-01-16,free,doctor
4998,2023-02-01,free,organic
4999,2023-02-10,premium,doctor
5000,2023-02-08,free,referral
